TOPIC,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,ESTIMATE_LCI,ESTIMATE_UCI,FLAG,FOOTNOTE_ID_LIST
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 1-4 years,4.12,27,"Deaths per 100,000 resident population, crude",2,2013,37,0.9,0.1,0.7,1.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 1-4 years,4.12,27,"Deaths per 100,000 resident population, crude",2,2014,38,0.9,0.1,0.7,1.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 1-4 years,4.12,27,"Deaths per 100,000 resident population, crude",2,2015,39,0.9,0.1,0.7,1.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 1-4 years,4.12,27,"Deaths per 100,000 resident population, crude",2,2016,40,0.7,0.1,0.5,0.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 1-4 years,4.12,27,"Deaths per 100,000 resident population, crude",2,2017,41,0.8,0.1,0.6,1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 1-4 years,4.12,27,"Deaths per 100,000 resident population, crude",2,2018,42,0.7,0.1,0.6,0.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 1-4 years,4.12,27,"Deaths per 100,000 resident population, crude",2,2019,43,0.8,0.1,0.6,1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 1-4 years,4.12,27,"Deaths per 100,000 resident population, crude",2,2020,44,0.7,0.1,0.5,0.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 1-4 years,4.12,27,"Deaths per 100,000 resident population, crude",2,2021,45,0.8,0.1,0.6,1.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 1-4 years,4.12,27,"Deaths per 100,000 resident population, crude",2,2022,46,0.6,0.1,0.4,0.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,1999,23,0.6,0.1,0.5,0.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2000,24,0.5,0.1,0.4,0.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2001,25,0.7,0.1,0.6,0.8,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2002,26,0.6,0.1,0.5,0.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2003,27,0.5,0.1,0.4,0.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2004,28,0.6,0.1,0.5,0.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2005,29,0.6,0.1,0.5,0.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2006,30,0.6,0.1,0.5,0.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2007,31,0.5,0.1,0.4,0.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2008,32,0.5,0.1,0.4,0.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2009,33,0.5,0.1,0.4,0.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2010,34,0.4,0,0.4,0.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2011,35,0.5,0.1,0.4,0.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2012,36,0.4,0,0.3,0.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2013,37,0.4,0,0.3,0.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2014,38,0.4,0,0.3,0.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2015,39,0.5,0.1,0.4,0.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2016,40,0.4,0,0.4,0.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2017,41,0.4,0,0.3,0.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2018,42,0.4,0,0.3,0.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2019,43,0.5,0,0.4,0.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2020,44,0.4,0,0.3,0.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2021,45,0.4,0,0.3,0.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 5-14 years,4.13,28,"Deaths per 100,000 resident population, crude",2,2022,46,0.5,0.1,0.4,0.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,1999,23,2.1,0.1,1.9,2.4,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2000,24,2.1,0.1,1.9,2.3,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2001,25,1.8,0.1,1.6,2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2002,26,1.7,0.1,1.5,1.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2003,27,2.1,0.1,1.9,2.3,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2004,28,1.7,0.1,1.5,1.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2005,29,1.7,0.1,1.5,1.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2006,30,1.8,0.1,1.6,1.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2007,31,1.8,0.1,1.6,2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2008,32,1.6,0.1,1.4,1.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2009,33,1.6,0.1,1.5,1.8,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2010,34,1.5,0.1,1.3,1.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2011,35,1.5,0.1,1.3,1.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2012,36,1.5,0.1,1.3,1.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2013,37,1.5,0.1,1.3,1.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2014,38,1.6,0.1,1.4,1.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2015,39,1.5,0.1,1.4,1.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2016,40,1.5,0.1,1.3,1.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2017,41,1.4,0.1,1.2,1.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2018,42,1.4,0.1,1.2,1.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2019,43,1.7,0.1,1.5,1.8,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2020,44,1.5,0.1,1.4,1.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2021,45,1.5,0.1,1.4,1.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 15-24 years,4.14,29,"Deaths per 100,000 resident population, crude",2,2022,46,1.4,0.1,1.2,1.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,1999,23,5.4,0.2,5.1,5.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2000,24,5.2,0.2,4.9,5.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2001,25,5.6,0.2,5.2,5.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2002,26,5.3,0.2,5,5.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2003,27,5.7,0.2,5.4,6.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2004,28,5.2,0.2,4.9,5.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2005,29,5.3,0.2,5,5.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2006,30,5.1,0.2,4.8,5.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2007,31,5.3,0.2,5,5.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2008,32,5.4,0.2,5.1,5.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2009,33,5,0.2,4.7,5.3,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2010,34,4.9,0.2,4.6,5.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2011,35,5.3,0.2,4.9,5.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2012,36,4.8,0.2,4.6,5.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2013,37,4.9,0.2,4.6,5.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2014,38,5,0.2,4.7,5.3,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2015,39,5.6,0.2,5.3,5.9,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2016,40,5.2,0.2,4.9,5.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2017,41,5.5,0.2,5.2,5.8,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2018,42,5.4,0.2,5.1,5.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2019,43,5.2,0.2,4.9,5.5,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2020,44,5.8,0.2,5.5,6.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2021,45,6.3,0.2,6,6.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 25-34 years,4.15,30,"Deaths per 100,000 resident population, crude",2,2022,46,5.4,0.2,5.1,5.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 35-44 years,4.16,31,"Deaths per 100,000 resident population, crude",2,1999,23,17.5,0.3,16.9,18,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 35-44 years,4.16,31,"Deaths per 100,000 resident population, crude",2,2000,24,17.2,0.3,16.6,17.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 35-44 years,4.16,31,"Deaths per 100,000 resident population, crude",2,2001,25,17.6,0.3,17,18.1,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 35-44 years,4.16,31,"Deaths per 100,000 resident population, crude",2,2002,26,18,0.3,17.5,18.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 35-44 years,4.16,31,"Deaths per 100,000 resident population, crude",2,2003,27,18.6,0.3,18.1,19.2,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 35-44 years,4.16,31,"Deaths per 100,000 resident population, crude",2,2004,28,17.8,0.3,17.2,18.3,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 35-44 years,4.16,31,"Deaths per 100,000 resident population, crude",2,2005,29,17.2,0.3,16.6,17.7,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 35-44 years,4.16,31,"Deaths per 100,000 resident population, crude",2,2006,30,17.1,0.3,16.5,17.6,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 35-44 years,4.16,31,"Deaths per 100,000 resident population, crude",2,2007,31,16.2,0.3,15.7,16.8,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 35-44 years,4.16,31,"Deaths per 100,000 resident population, crude",2,2008,32,16.4,0.3,15.9,17,,"FN0160,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,Sex and age group,3,6,Female: 35-44 years,4.16,31,"Deaths per 100,000 resident population, crude",2,2009,33,16,0.3,15.5,16.6,,"FN0160,NT0084,SC0001"
